Date,Transaction Type,Amount,Category,Balance,Description
2019-08-08,Withdrawal,2944,Office Supplies,11587,Withdrawal for Office Supplies
2019-08-09,Deposit,4793,Sales,29770,Deposit for Sales
2019-08-10,Deposit,292,Sales,23857,Deposit for Sales
2019-08-10,Withdrawal,1634,Payroll,28136,Withdrawal for Payroll
2019-08-11,Withdrawal,394,Inventory,4730,Withdrawal for Inventory
2019-08-11,Withdrawal,1462,Inventory,31083,Withdrawal for Inventory
2019-08-12,Deposit,689,Sponsorship,12276,Deposit for Sponsorship
2019-08-14,Deposit,1367,Sales,25224,Deposit for Sales
2019-08-14,Deposit,4693,Donations,9423,Deposit for Donations
2019-08-15,Deposit,2674,Donations,25744,Deposit for Donations
2019-08-15,Deposit,2994,Donations,25799,Deposit for Donations
2019-08-16,Withdrawal,1695,Inventory,24104,Withdrawal for Inventory
2019-08-18,Deposit,675,Donations,32155,Deposit for Donations
2019-08-18,Withdrawal,2559,Loan Payments,5124,Withdrawal for Loan Payments
2019-08-19,Deposit,3344,Sponsorship,31480,Deposit for Sponsorship
2019-08-20,Withdrawal,2154,Travel,23070,Withdrawal for Travel
2019-08-22,Withdrawal,767,Insurance,24977,Withdrawal for Insurance
2019-08-23,Deposit,2335,Sales,7683,Deposit for Sales
2019-08-25,Deposit,2766,Sales,22805,Deposit for Sales
2019-08-26,Deposit,390,Donations,32545,Deposit for Donations
2019-08-26,Withdrawal,2005,Office Supplies,5348,Withdrawal for Office Supplies
2019-08-28,Deposit,3914,Donations,20039,Deposit for Donations
2019-08-28,Deposit,3849,Sponsorship,16125,Deposit for Sponsorship
2019-09-01,Deposit,2172,Donations,12011,Deposit for Donations
2019-09-02,Deposit,4081,Sponsorship,16092,Deposit for Sponsorship
2019-09-03,Deposit,1337,Sales,10305,Deposit for Sales
2019-09-03,Withdrawal,1984,Taxes,4706,Withdrawal for Taxes
2019-09-04,Withdrawal,365,Taxes,8968,Withdrawal for Taxes
2019-09-05,Deposit,2248,Sponsorship,9839,Deposit for Sponsorship
2019-09-05,Withdrawal,1076,Rent,9333,Withdrawal for Rent
2019-09-05,Withdrawal,1299,Professional Services,7993,Withdrawal for Professional Services
2019-09-06,Withdrawal,927,Maintenance,9803,Withdrawal for Maintenance
2019-09-09,Withdrawal,2952,Marketing,13965,Withdrawal for Marketing
2019-09-10,Withdrawal,1511,Memberships,14168,Withdrawal for Memberships
2019-09-10,Deposit,3295,Sponsorship,13600,Deposit for Sponsorship
2019-09-11,Deposit,2300,Sponsorship,10409,Deposit for Sponsorship
2019-09-11,Withdrawal,1303,Memberships,6690,Withdrawal for Memberships
2019-09-13,Withdrawal,631,Taxes,11288,Withdrawal for Taxes
2019-09-14,Withdrawal,558,Memberships,10730,Withdrawal for Memberships
2019-09-14,Deposit,4292,Sales,9292,Deposit for Sales
2019-09-18,Deposit,944,Sales,15703,Deposit for Sales
2019-09-19,Withdrawal,2521,Loan Payments,8109,Withdrawal for Loan Payments
2019-09-22,Withdrawal,2046,Professional Services,11919,Withdrawal for Professional Services
2019-09-22,Withdrawal,1939,Memberships,15679,Withdrawal for Memberships
2019-09-23,Deposit,1214,Donations,16917,Deposit for Donations
2019-09-23,Deposit,2388,Sales,15988,Deposit for Sales
2019-09-23,Deposit,2379,Donations,10630,Deposit for Donations
2019-09-24,Deposit,4415,Donations,21919,Deposit for Donations
2019-09-24,Deposit,3545,Sales,8251,Deposit for Sales
2019-09-25,Deposit,3336,Sales,17504,Deposit for Sales
2019-09-25,Deposit,1526,Sponsorship,17618,Deposit for Sponsorship
2019-09-27,Withdrawal,2212,Utilities,7591,Withdrawal for Utilities
2019-09-28,Withdrawal,1229,Insurance,14759,Withdrawal for Insurance
2019-10-01,Withdrawal,1672,Memberships,12699,Withdrawal for Memberships
2019-10-01,Deposit,4294,Sales,17893,Deposit for Sales
2019-10-01,Withdrawal,781,Professional Services,7858,Withdrawal for Professional Services
2019-10-03,Withdrawal,1070,Office Supplies,14088,Withdrawal for Office Supplies
2019-10-04,Withdrawal,275,Payroll,16864,Withdrawal for Payroll
2019-10-05,Deposit,3139,Sales,12167,Deposit for Sales
2019-10-06,Deposit,4829,Sales,9829,Deposit for Sales
2019-10-06,Withdrawal,1596,Taxes,18831,Withdrawal for Taxes
2019-10-09,Deposit,2204,Sales,14371,Deposit for Sales
2019-10-09,Withdrawal,257,Travel,10415,Withdrawal for Travel
2019-10-11,Deposit,4825,Donations,12508,Deposit for Donations
2019-10-11,Withdrawal,2458,Memberships,9028,Withdrawal for Memberships
2019-10-14,Withdrawal,1022,Office Supplies,11486,Withdrawal for Office Supplies
2019-10-14,Deposit,900,Donations,13599,Deposit for Donations
2019-10-15,Withdrawal,997,Payroll,10812,Withdrawal for Payroll
2019-10-16,Withdrawal,1317,Inventory,11809,Withdrawal for Inventory
2019-10-16,Withdrawal,2012,Loan Payments,7683,Withdrawal for Loan Payments
2019-10-17,Withdrawal,1940,Taxes,10672,Withdrawal for Taxes
2019-10-18,Withdrawal,1692,Memberships,17139,Withdrawal for Memberships
2019-10-18,Withdrawal,549,Rent,13539,Withdrawal for Rent
2019-10-19,Withdrawal,2410,Loan Payments,8402,Withdrawal for Loan Payments
2019-10-20,Deposit,1837,Sponsorship,9695,Deposit for Sponsorship
2019-10-20,Withdrawal,1190,Marketing,8639,Withdrawal for Marketing
2019-10-20,Deposit,2534,Donations,20427,Deposit for Donations
2019-10-20,Deposit,3650,Sales,14065,Deposit for Sales
2019-10-23,Withdrawal,241,Inventory,14822,Withdrawal for Inventory
2019-10-24,Withdrawal,1801,Marketing,15063,Withdrawal for Marketing
2019-10-24,Withdrawal,927,Memberships,12612,Withdrawal for Memberships
2019-10-27,Withdrawal,939,Loan Payments,13126,Withdrawal for Loan Payments
2019-10-28,Deposit,336,Sales,15158,Deposit for Sales
2019-11-03,Deposit,4058,Donations,48312,Deposit for Donations
2019-11-03,Withdrawal,2321,Travel,13008,Withdrawal for Travel
2019-11-04,Deposit,3971,Sales,40606,Deposit for Sales
2019-11-05,Deposit,2366,Donations,32911,Deposit for Donations
2019-11-05,Deposit,4951,Donations,17218,Deposit for Donations
2019-11-08,Deposit,4880,Sales,30540,Deposit for Sales
2019-11-09,Withdrawal,394,Taxes,29349,Withdrawal for Taxes
2019-11-09,Deposit,1183,Donations,25660,Deposit for Donations
2019-11-10,Withdrawal,1563,Payroll,3437,Withdrawal for Payroll
2019-11-10,Deposit,1803,Donations,29743,Deposit for Donations
2019-11-10,Withdrawal,1823,Loan Payments,48565,Withdrawal for Loan Payments
2019-11-11,Deposit,3693,Sales,7130,Deposit for Sales
2019-11-12,Deposit,3648,Donations,44254,Deposit for Donations
2019-11-12,Deposit,1382,Sponsorship,49947,Deposit for Sponsorship
2019-11-12,Deposit,1120,Sponsorship,36635,Deposit for Sponsorship
2019-11-13,Withdrawal,1704,Professional Services,5426,Withdrawal for Professional Services
2019-11-14,Deposit,1196,Sponsorship,30545,Deposit for Sponsorship
2019-11-14,Deposit,4442,Sponsorship,22077,Deposit for Sponsorship
2019-11-15,Deposit,2076,Donations,50388,Deposit for Donations
2019-11-18,Withdrawal,2600,Payroll,27940,Withdrawal for Payroll
2019-11-19,Deposit,4406,Sales,9832,Deposit for Sales
2019-11-20,Withdrawal,2515,Maintenance,14703,Withdrawal for Maintenance
2019-11-21,Deposit,132,Donations,14423,Deposit for Donations
2019-11-22,Deposit,626,Sales,15329,Deposit for Sales
2019-11-23,Withdrawal,1396,Office Supplies,48551,Withdrawal for Office Supplies
2019-11-25,Deposit,2400,Sponsorship,24477,Deposit for Sponsorship
2019-11-26,Withdrawal,2156,Rent,12267,Withdrawal for Rent
2019-11-26,Deposit,4459,Sales,14291,Deposit for Sales
2019-11-26,Deposit,2604,Sponsorship,35515,Deposit for Sponsorship
2019-11-27,Deposit,4627,Donations,17635,Deposit for Donations
2019-12-01,Withdrawal,1116,Professional Services,0,Withdrawal for Professional Services
2019-12-02,Withdrawal,849,Taxes,0,Withdrawal for Taxes
2019-12-02,Withdrawal,1917,Payroll,4053,Withdrawal for Payroll
2019-12-03,Withdrawal,2110,Insurance,3503,Withdrawal for Insurance
2019-12-03,Withdrawal,1572,Taxes,0,Withdrawal for Taxes
2019-12-05,Deposit,3393,Sales,595,Deposit for Sales
2019-12-05,Withdrawal,884,Rent,3169,Withdrawal for Rent
2019-12-05,Withdrawal,639,Taxes,0,Withdrawal for Taxes
2019-12-05,Deposit,1970,Donations,1172,Deposit for Donations
2019-12-06,Deposit,422,Sales,80,Deposit for Sales
2019-12-07,Deposit,877,Sales,2049,Deposit for Sales
2019-12-08,Withdrawal,2594,Insurance,0,Withdrawal for Insurance
2019-12-09,Withdrawal,1499,Inventory,0,Withdrawal for Inventory
2019-12-09,Deposit,2377,Sales,0,Deposit for Sales
2019-12-11,Withdrawal,1639,Office Supplies,0,Withdrawal for Office Supplies
2019-12-12,Deposit,2947,Sales,0,Deposit for Sales
2019-12-12,Deposit,2444,Sponsorship,5613,Deposit for Sponsorship
2019-12-12,Withdrawal,281,Marketing,5970,Withdrawal for Marketing
2019-12-14,Withdrawal,1007,Payroll,2496,Withdrawal for Payroll
2019-12-14,Withdrawal,2225,Payroll,0,Withdrawal for Payroll
2019-12-15,Withdrawal,103,Marketing,0,Withdrawal for Marketing
2019-12-16,Deposit,3069,Donations,0,Deposit for Donations
2019-12-17,Withdrawal,251,Travel,0,Withdrawal for Travel
2019-12-17,Withdrawal,2972,Insurance,0,Withdrawal for Insurance
2019-12-22,Withdrawal,1875,Marketing,0,Withdrawal for Marketing
2019-12-23,Deposit,1707,Sponsorship,0,Deposit for Sponsorship
2019-12-23,Deposit,1251,Sponsorship,6251,Deposit for Sponsorship
2019-12-24,Withdrawal,635,Taxes,1861,Withdrawal for Taxes
2019-12-25,Withdrawal,2659,Insurance,0,Withdrawal for Insurance
2019-12-26,Withdrawal,1033,Payroll,0,Withdrawal for Payroll
2020-01-01,Deposit,2708,Sponsorship,11732,Deposit for Sponsorship
2020-01-01,Withdrawal,2683,Inventory,11905,Withdrawal for Inventory
2020-01-03,Withdrawal,2146,Professional Services,4728,Withdrawal for Professional Services
2020-01-03,Deposit,1519,Sales,13424,Deposit for Sales
2020-01-03,Deposit,4024,Sales,9024,Deposit for Sales
2020-01-04,Withdrawal,952,Memberships,7918,Withdrawal for Memberships
2020-01-04,Deposit,3009,Sales,14588,Deposit for Sales
2020-01-04,Withdrawal,898,Rent,6766,Withdrawal for Rent
2020-01-04,Withdrawal,2789,Travel,8798,Withdrawal for Travel
2020-01-05,Deposit,3023,Sales,12023,Deposit for Sales
2020-01-06,Deposit,3283,Donations,16707,Deposit for Donations
2020-01-09,Withdrawal,2449,Taxes,0,Withdrawal for Taxes
2020-01-10,Withdrawal,994,Loan Payments,3734,Withdrawal for Loan Payments
2020-01-10,Withdrawal,2321,Maintenance,14386,Withdrawal for Maintenance
2020-01-11,Withdrawal,906,Utilities,11608,Withdrawal for Utilities
2020-01-11,Deposit,4668,Sales,5192,Deposit for Sales
2020-01-11,Deposit,1534,Sponsorship,8505,Deposit for Sponsorship
2020-01-13,Deposit,2104,Sales,8870,Deposit for Sales
2020-01-14,Withdrawal,1681,Office Supplies,3511,Withdrawal for Office Supplies
2020-01-16,Deposit,1596,Sponsorship,524,Deposit for Sponsorship
2020-01-17,Withdrawal,2608,Inventory,9000,Withdrawal for Inventory
2020-01-19,Withdrawal,2357,Payroll,1377,Withdrawal for Payroll
2020-01-20,Withdrawal,2782,Inventory,6016,Withdrawal for Inventory
2020-01-21,Withdrawal,2799,Memberships,11587,Withdrawal for Memberships
2020-01-21,Deposit,782,Sponsorship,12514,Deposit for Sponsorship
2020-01-22,Deposit,3460,Sponsorship,6971,Deposit for Sponsorship
2020-01-23,Deposit,858,Donations,6874,Deposit for Donations
2020-01-26,Withdrawal,2782,Marketing,9241,Withdrawal for Marketing
2020-01-27,Withdrawal,841,Loan Payments,7664,Withdrawal for Loan Payments
2020-01-28,Deposit,2338,Sales,11579,Deposit for Sales
2020-02-01,Deposit,2967,Donations,15801,Deposit for Donations
2020-02-01,Deposit,2746,Donations,8939,Deposit for Donations
2020-02-01,Withdrawal,342,Professional Services,12805,Withdrawal for Professional Services
2020-02-02,Deposit,4208,Donations,13147,Deposit for Donations
2020-02-04,Deposit,2638,Donations,11996,Deposit for Donations
2020-02-04,Deposit,2502,Donations,14498,Deposit for Donations
2020-02-05,Deposit,2512,Sales,17967,Deposit for Sales
2020-02-05,Deposit,285,Donations,16086,Deposit for Donations
2020-02-07,Withdrawal,992,Insurance,15455,Withdrawal for Insurance
2020-02-07,Deposit,4615,Sales,20767,Deposit for Sales
2020-02-07,Withdrawal,1564,Payroll,19203,Withdrawal for Payroll
2020-02-09,Withdrawal,1664,Utilities,12834,Withdrawal for Utilities
2020-02-09,Withdrawal,269,Payroll,19485,Withdrawal for Payroll
2020-02-10,Withdrawal,895,Inventory,14661,Withdrawal for Inventory
2020-02-11,Withdrawal,305,Marketing,19754,Withdrawal for Marketing
2020-02-15,Withdrawal,2850,Payroll,9955,Withdrawal for Payroll
2020-02-16,Deposit,1698,Sponsorship,16359,Deposit for Sponsorship
2020-02-17,Withdrawal,2860,Travel,16625,Withdrawal for Travel
2020-02-19,Withdrawal,996,Office Supplies,6193,Withdrawal for Office Supplies
2020-02-22,Withdrawal,597,Utilities,9358,Withdrawal for Utilities
2020-02-23,Deposit,2189,Sponsorship,7189,Deposit for Sponsorship
2020-02-23,Withdrawal,2756,Utilities,16447,Withdrawal for Utilities
2020-02-23,Withdrawal,1781,Loan Payments,12625,Withdrawal for Loan Payments
2020-02-24,Deposit,3973,Sponsorship,20059,Deposit for Sponsorship
2020-02-24,Deposit,136,Sponsorship,18103,Deposit for Sponsorship
2020-02-24,Withdrawal,1953,Insurance,14406,Withdrawal for Insurance
2020-02-24,Deposit,1824,Donations,17418,Deposit for Donations
2020-02-25,Withdrawal,1862,Taxes,15556,Withdrawal for Taxes
2020-02-25,Withdrawal,473,Inventory,16152,Withdrawal for Inventory
2020-02-26,Withdrawal,2509,Loan Payments,15594,Withdrawal for Loan Payments
2020-03-03,Deposit,260,Sales,9863,Deposit for Sales
2020-03-04,Deposit,3356,Sponsorship,8995,Deposit for Sponsorship
2020-03-07,Withdrawal,564,Rent,11552,Withdrawal for Rent
2020-03-08,Withdrawal,863,Utilities,9867,Withdrawal for Utilities
2020-03-09,Withdrawal,761,Travel,6212,Withdrawal for Travel
2020-03-09,Deposit,641,Sales,16461,Deposit for Sales
2020-03-10,Withdrawal,731,Payroll,4269,Withdrawal for Payroll
2020-03-11,Deposit,2834,Sponsorship,14386,Deposit for Sponsorship
2020-03-12,Deposit,452,Sales,20347,Deposit for Sales
2020-03-13,Deposit,2860,Donations,10673,Deposit for Donations
2020-03-14,Deposit,4794,Sales,8248,Deposit for Sales
2020-03-14,Deposit,4828,Sponsorship,30340,Deposit for Sponsorship
2020-03-15,Deposit,4417,Donations,25512,Deposit for Donations
2020-03-15,Deposit,1934,Sponsorship,22281,Deposit for Sponsorship
2020-03-16,Withdrawal,815,Memberships,3454,Withdrawal for Memberships
2020-03-16,Deposit,1434,Sponsorship,15820,Deposit for Sponsorship
2020-03-17,Withdrawal,2746,Insurance,5799,Withdrawal for Insurance
2020-03-17,Withdrawal,1275,Marketing,6973,Withdrawal for Marketing
2020-03-18,Deposit,936,Donations,5639,Deposit for Donations
2020-03-19,Withdrawal,1096,Memberships,4703,Withdrawal for Memberships
2020-03-21,Deposit,2333,Sales,8545,Deposit for Sales
2020-03-22,Withdrawal,1816,Rent,21095,Withdrawal for Rent
2020-03-24,Withdrawal,2799,Travel,7874,Withdrawal for Travel
2020-03-24,Deposit,3434,Donations,19895,Deposit for Donations
2020-03-26,Withdrawal,836,Rent,7038,Withdrawal for Rent
2020-03-26,Deposit,2249,Donations,12116,Deposit for Donations
2020-03-27,Deposit,630,Sales,22911,Deposit for Sales
2020-03-27,Deposit,3692,Sponsorship,10730,Deposit for Sponsorship
2020-03-28,Withdrawal,2050,Memberships,7813,Withdrawal for Memberships
2020-03-28,Deposit,608,Donations,9603,Deposit for Donations
2020-04-02,Withdrawal,1358,Taxes,2722,Withdrawal for Taxes
2020-04-04,Withdrawal,114,Rent,11751,Withdrawal for Rent
2020-04-05,Withdrawal,2653,Loan Payments,5113,Withdrawal for Loan Payments
2020-04-06,Withdrawal,724,Loan Payments,14742,Withdrawal for Loan Payments
2020-04-07,Deposit,3753,Sales,12731,Deposit for Sales
2020-04-07,Withdrawal,686,Rent,4427,Withdrawal for Rent
2020-04-08,Withdrawal,629,Insurance,15466,Withdrawal for Insurance
2020-04-08,Deposit,2982,Donations,4929,Deposit for Donations
2020-04-09,Withdrawal,470,Marketing,14802,Withdrawal for Marketing
2020-04-11,Deposit,1441,Sales,7766,Deposit for Sales
2020-04-12,Withdrawal,632,Inventory,4297,Withdrawal for Inventory
2020-04-13,Withdrawal,2671,Memberships,11088,Withdrawal for Memberships
2020-04-13,Withdrawal,2514,Insurance,7463,Withdrawal for Insurance
2020-04-16,Deposit,1420,Sales,5379,Deposit for Sales
2020-04-18,Withdrawal,1043,Loan Payments,13759,Withdrawal for Loan Payments
2020-04-18,Withdrawal,266,Insurance,663,Withdrawal for Insurance
2020-04-18,Withdrawal,338,Memberships,3959,Withdrawal for Memberships
2020-04-19,Withdrawal,2480,Travel,1947,Withdrawal for Travel
2020-04-19,Withdrawal,2633,Professional Services,9118,Withdrawal for Professional Services
2020-04-20,Deposit,3417,Sponsorship,4080,Deposit for Sponsorship
2020-04-20,Deposit,4119,Sales,11582,Deposit for Sales
2020-04-21,Withdrawal,1732,Payroll,9356,Withdrawal for Payroll
2020-04-21,Withdrawal,2754,Loan Payments,9977,Withdrawal for Loan Payments
2020-04-23,Deposit,4513,Sales,16095,Deposit for Sales
2020-04-23,Deposit,3978,Donations,8978,Deposit for Donations
2020-04-25,Withdrawal,2062,Loan Payments,3317,Withdrawal for Loan Payments
2020-04-27,Deposit,530,Sponsorship,15272,Deposit for Sponsorship
2020-04-27,Withdrawal,2388,Office Supplies,929,Withdrawal for Office Supplies
2020-04-27,Deposit,2509,Sponsorship,11865,Deposit for Sponsorship
2020-04-28,Withdrawal,2793,Insurance,6325,Withdrawal for Insurance
2020-05-01,Deposit,2393,Donations,23403,Deposit for Donations
2020-05-01,Withdrawal,177,Taxes,26849,Withdrawal for Taxes
2020-05-01,Withdrawal,382,Marketing,4794,Withdrawal for Marketing
2020-05-02,Deposit,1169,Sales,7501,Deposit for Sales
2020-05-03,Deposit,794,Donations,5176,Deposit for Donations
2020-05-04,Withdrawal,2729,Maintenance,21010,Withdrawal for Maintenance
2020-05-04,Deposit,2799,Sponsorship,13635,Deposit for Sponsorship
2020-05-06,Deposit,3253,Donations,17553,Deposit for Donations
2020-05-06,Withdrawal,2528,Marketing,3582,Withdrawal for Marketing
2020-05-07,Deposit,2990,Sponsorship,14300,Deposit for Sponsorship
2020-05-09,Withdrawal,618,Rent,4382,Withdrawal for Rent
2020-05-11,Deposit,776,Donations,21802,Deposit for Donations
2020-05-11,Withdrawal,1586,Loan Payments,19980,Withdrawal for Loan Payments
2020-05-13,Deposit,4207,Sponsorship,21760,Deposit for Sponsorship
2020-05-17,Deposit,3540,Donations,8980,Deposit for Donations
2020-05-18,Deposit,3623,Sponsorship,27026,Deposit for Sponsorship
2020-05-18,Deposit,1134,Sponsorship,8635,Deposit for Sponsorship
2020-05-18,Withdrawal,194,Loan Payments,21566,Withdrawal for Loan Payments
2020-05-20,Deposit,3291,Sales,28383,Deposit for Sales
2020-05-20,Withdrawal,2870,Utilities,6110,Withdrawal for Utilities
2020-05-21,Withdrawal,2325,Maintenance,11310,Withdrawal for Maintenance
2020-05-22,Withdrawal,622,Inventory,23739,Withdrawal for Inventory
2020-05-23,Withdrawal,773,Utilities,25092,Withdrawal for Utilities
2020-05-23,Withdrawal,485,Rent,27898,Withdrawal for Rent
2020-05-25,Deposit,2559,Sales,24361,Deposit for Sales
2020-05-25,Deposit,1046,Sales,21026,Deposit for Sales
2020-05-25,Withdrawal,984,Rent,25865,Withdrawal for Rent
2020-05-27,Deposit,2201,Sponsorship,10836,Deposit for Sponsorship
2020-05-27,Deposit,2750,Sales,6332,Deposit for Sales
2020-05-28,Deposit,646,Sponsorship,5440,Deposit for Sponsorship
2020-06-02,Deposit,2192,Sales,13518,Deposit for Sales
2020-06-03,Deposit,4264,Sponsorship,17026,Deposit for Sponsorship
2020-06-05,Withdrawal,2185,Memberships,6692,Withdrawal for Memberships
2020-06-05,Deposit,3300,Donations,8300,Deposit for Donations
2020-06-05,Deposit,100,Sales,17172,Deposit for Sales
2020-06-06,Deposit,1797,Sales,12355,Deposit for Sales
2020-06-08,Deposit,1620,Donations,12553,Deposit for Donations
2020-06-09,Deposit,3548,Donations,12762,Deposit for Donations
2020-06-09,Deposit,4276,Donations,23820,Deposit for Donations
2020-06-09,Deposit,4895,Sponsorship,6040,Deposit for Sponsorship
2020-06-10,Withdrawal,2960,Marketing,10558,Withdrawal for Marketing
